x y u v p
110.974 33.8253 5.80473e-06 -5.1137e-06 -9.73285e-05
110.735 34.044 5.33396e-06 -5.49066e-06 -9.80764e-05
110.423 34.3213 3.98369e-06 -5.38085e-06 -9.91974e-05
107.861 41.9205 0.000566097 -0.000348065 -8.89891e-05
107.752 41.2487 0.000408751 -0.000283371 -9.2012e-05
107.905 42.7717 0.000762748 -0.000406681 -8.55038e-05
111.678 33.3522 6.95143e-06 -3.95748e-06 -9.5504e-05
111.469 33.532 7.43867e-06 -4.99043e-06 -9.60923e-05
115.342 55.042 0.00248824 -0.000157412 -6.89819e-05
111.958 33.2489 8.03651e-06 -3.65924e-06 -9.48539e-05
112.165 33.0675 6.80805e-06 -2.34562e-06 -9.42272e-05
117.482 53.8625 0.00230211 -0.000124021 -6.88475e-05
120 52.8971 0.00216714 -6.38011e-36 -6.73124e-05
107.994 39.6862 0.000141887 -0.000136379 -9.94648e-05
108.016 40.4827 0.000280804 -0.000226657 -9.5507e-05
112.486 32.6362 1.7586e-06 -1.59029e-07 -9.29563e-05
112.304 32.917 5.28986e-06 -1.35756e-06 -9.37499e-05
112.407 32.8045 4.03137e-06 -7.60364e-07 -9.3384e-05
108.709 39.3142 0.00016465 -0.000166144 -9.97514e-05
109.167 38.7731 0.000140885 -0.000153482 -0.000100633
110.159 34.7808 3.98297e-06 -7.42773e-06 -0.000100775
109.123 37.6642 4.0991e-05 -5.98334e-05 -0.000104326
109.295 38.1095 8.65539e-05 -0.000108036 -0.000102425
112.431 51.918 0.00226448 -0.000335798 -7.05971e-05
112.667 32.5 8.20976e-38 5.13107e-36 -9.23609e-05
109.951 35.2486 4.68618e-06 -1.01379e-05 -0.000102312
109.561 35.4317 1.18257e-35 3.12072e-36 -0.000104163
109.482 36.7531 1.97157e-05 -3.45879e-05 -0.000104591
109.54 36.3423 1.05145e-05 -2.0874e-05 -0.000104696
109.315 36.1368 1.33732e-35 4.14238e-36 -0.000105826
109.359 37.2128 3.1916e-05 -5.0279e-05 -0.000104379
109.448 35.7766 1.25987e-35 3.61387e-36 -0.000105169
112.568 32.8246 5.2281e-06 -9.08809e-07 -9.3104e-05
108.789 47.4629 0.00174725 -0.000485137 -7.35543e-05
110.142 48.8339 0.00193821 -0.000463028 -7.27591e-05
112.681 49.8992 0.00200567 -0.000407881 -7.30307e-05
114.839 52.1963 0.0022031 -0.00027219 -7.08959e-05
108.477 44.8551 0.0012425 -0.00049269 -7.92479e-05
109.187 45.9031 0.00145511 -0.000509544 -7.73594e-05
108.616 43.3505 0.000924528 -0.000458894 -8.39603e-05
111.519 33.7855 1.21277e-05 -8.43608e-06 -9.6286e-05
111.271 33.9514 1.12865e-05 -9.08876e-06 -9.6942e-05
111.083 34.1977 1.22069e-05 -1.12524e-05 -9.76232e-05
110.833 34.4043 1.09627e-05 -1.18561e-05 -9.84239e-05
110.663 34.7232 1.23666e-05 -1.54698e-05 -9.92812e-05
108.684 41.086 0.000457217 -0.000326593 -9.23839e-05
108.783 42.1183 0.000671412 -0.000403672 -8.83658e-05
112.032 33.4596 1.28737e-05 -6.24339e-06 -9.49657e-05
111.775 33.6186 1.2635e-05 -7.4371e-06 -9.56246e-05
112.272 33.2841 1.2087e-05 -4.63555e-06 -9.43092e-05
112.483 33.0506 9.19543e-06 -2.49522e-06 -9.3604e-05
117.401 51.3731 0.002037 -0.000186063 -7.12403e-05
120 50.2999 0.0018912 -8.09397e-36 -7.06598e-05
108.726 40.112 0.000285796 -0.000243982 -9.63468e-05
112.703 32.6684 2.86566e-06 -2.58229e-07 -9.25914e-05
109.335 39.5675 0.000256963 -0.000234256 -9.74493e-05
109.782 38.3402 0.000145952 -0.000159342 -0.000100233
109.931 38.9873 0.000229488 -0.000218076 -9.80857e-05
110.464 35.141 1.46845e-05 -2.12074e-05 -0.000100383
109.869 37.6216 9.01535e-05 -0.000111721 -0.000101595
112.833 32.5 9.94662e-38 5.1134e-36 -9.20436e-05
109.817 35.8227 9.20167e-06 -1.85521e-05 -0.000103406
110.268 35.5958 1.82871e-05 -2.87715e-05 -0.000101471
109.915 36.3176 2.48096e-05 -4.08474e-05 -0.000103027
109.963 36.981 5.53695e-05 -7.65877e-05 -0.000102302
112.731 32.8829 7.43984e-06 -1.31106e-06 -9.2902e-05
110.287 46.9893 0.0016388 -0.000506343 -7.60707e-05
113.167 32.5 1.35962e-37 5.08153e-36 -9.14685e-05
113 32.5 1.17459e-37 5.09686e-36 -9.17455e-05
118.061 49.4821 0.00181925 -0.000176881 -7.35584e-05
112.074 47.8108 0.00173455 -0.000476973 -7.58614e-05
113.978 48.0338 0.00172552 -0.000424812 -7.62531e-05
115.46 49.5453 0.00187917 -0.000330973 -7.40788e-05
109.526 43.9719 0.00108034 -0.000496094 -8.26758e-05
110.374 45.0677 0.00130062 -0.000516716 -8.03619e-05
109.688 42.6465 0.000824008 -0.000454429 -8.66794e-05
111.867 33.883 1.98321e-05 -1.2126e-05 -9.57517e-05
111.617 34.1061 2.03233e-05 -1.46334e-05 -9.64677e-05
111.396 34.3316 2.08358e-05 -1.72346e-05 -9.71453e-05
111.206 34.6555 2.37971e-05 -2.25122e-05 -9.78991e-05
110.985 35.0678 2.78267e-05 -3.03371e-05 -9.88518e-05
109.653 41.4163 0.000588221 -0.000387949 -9.06686e-05
109.492 40.4851 0.000412734 -0.000317171 -9.39702e-05
112.095 33.6872 1.9021e-05 -9.82952e-06 -9.51188e-05
112.368 33.578 2.06534e-05 -8.94385e-06 -9.45081e-05
112.55 33.3178 1.63327e-05 -5.50106e-06 -9.38605e-05
112.761 33.1046 1.3159e-05 -3.21843e-06 -9.31947e-05
120 48.0132 0.00164825 -8.51711e-36 -7.5238e-05
112.916 32.6973 4.18249e-06 -3.69441e-07 -9.22617e-05
110.149 39.8179 0.000358207 -0.00029112 -9.52517e-05
110.45 38.1676 0.000178671 -0.000178609 -9.88297e-05
110.779 38.9996 0.000294956 -0.000249657 -9.63076e-05
110.792 35.5417 3.49179e-05 -4.20018e-05 -9.97707e-05
110.724 37.3263 0.000124391 -0.000131416 -9.94167e-05
110.482 36.0676 4.04838e-05 -5.38659e-05 -0.000100902
110.456 36.6627 6.59091e-05 -8.19852e-05 -0.000100841
112.915 32.9144 9.51673e-06 -1.58913e-06 -9.26389e-05
111.75 46.121 0.00147945 -0.000506257 -7.88468e-05
113.145 32.6522 3.83981e-06 -2.28875e-07 -9.18017e-05
113.333 32.5 1.54847e-37 5.06768e-36 -9.12201e-05
117.449 48.0198 0.00166612 -0.00024252 -7.634e-05
111.123 35.9411 6.40211e-05 -6.68417e-05 -9.89733e-05
113.677 46.1191 0.00146744 -0.000460497 -7.95954e-05
115.862 47.0044 0.001566 -0.000356722 -7.82844e-05
110.822 43.4562 0.00101494 -0.000490488 -8.45611e-05
112.142 44.6474 0.00124185 -0.000497876 -8.21066e-05
110.666 41.9768 0.000744711 -0.000435273 -8.85295e-05
112.224 33.9269 2.79631e-05 -1.48575e-05 -9.51615e-05
111.965 34.1799 2.97444e-05 -1.8884e-05 -9.58911e-05
111.726 34.5545 3.48546e-05 -2.62586e-05 -9.67159e-05
111.5 35.0264 4.31276e-05 -3.77901e-05 -9.75984e-05
111.332 35.4649 5.29469e-05 -5.09906e-05 -9.8277e-05
110.614 40.6974 0.000525663 -0.000363268 -9.21786e-05
112.515 33.8726 3.23477e-05 -1.49115e-05 -9.46074e-05
112.708 33.5968 2.70111e-05 -1.0079e-05 -9.39613e-05
112.8 33.3301 2.00642e-05 -5.99591e-06 -9.34607e-05
113.022 33.1328 1.68094e-05 -3.68643e-06 -9.28192e-05
120 46.0001 0.00143437 -8.0569e-36 -8.01707e-05
118.172 46.4254 0.00148328 -0.000195964 -7.94118e-05
113.095 32.8827 9.96389e-06 -1.39918e-06 -9.22976e-05
111.238 39.7755 0.000428506 -0.000311964 -9.38343e-05
111.237 38.2337 0.000240602 -0.000206515 -9.68864e-05
111.767 38.8952 0.000350302 -0.000258886 -9.48708e-05
111.164 36.483 9.42035e-05 -9.49898e-05 -9.88365e-05
111.58 36.9863 0.000151657 -0.000132867 -9.75629e-05
111.346 37.5564 0.000183294 -0.000163642 -9.75828e-05
113.258 32.804 8.67667e-06 -9.0847e-07 -9.19173e-05
113.396 32.6778 5.39989e-06 -3.19653e-07 -9.1484e-05
113.5 32.5 1.74012e-37 5.05491e-36 -9.09908e-05
111.693 35.926 9.00443e-05 -7.76502e-05 -9.75819e-05
114 32.5 2.32321e-37 5.02406e-36 -9.04338e-05
114.333 32.5 2.71166e-37 5.00979e-36 -9.01777e-05
114.167 32.5 2.51791e-37 5.01634e-36 -9.02955e-05
113.667 32.5 1.93359e-37 5.04336e-36 -9.07827e-05
113.833 32.5 2.12827e-37 5.03314e-36 -9.05981e-05
111.478 41.5581 0.000713124 -0.000416573 -8.93449e-05
112.809 33.905 3.99217e-05 -1.65241e-05 -9.41766e-05
114.134 44.2307 0.001201 -0.000437589 -8.33806e-05
115.284 45.2417 0.00134636 -0.000394689 -8.15998e-05
116.919 45.0175 0.00132404 -0.000296217 -8.22394e-05
112.11 42.7527 0.000932669 -0.000459078 -8.6355e-05
112.88 43.7153 0.00110486 -0.000468546 -8.42616e-05
112.36 34.2487 4.16863e-05 -2.30708e-05 -9.52652e-05
112.126 34.463 4.29802e-05 -2.73321e-05 -9.58734e-05
112.178 34.7643 5.59489e-05 -3.69371e-05 -9.60382e-05
111.91 34.9639 5.48569e-05 -4.10135e-05 -9.66952e-05
111.875 35.3941 7.18106e-05 -5.68228e-05 -9.70238e-05
111.859 40.4854 0.000568076 -0.000358594 -9.16041e-05
112.623 34.1713 4.56321e-05 -2.23345e-05 -9.47521e-05
113.014 33.6796 3.56739e-05 -1.21906e-05 -9.35983e-05
113.009 33.4193 2.60874e-05 -7.55838e-06 -9.32611e-05
113.236 33.2464 2.32775e-05 -5.20571e-06 -9.26813e-05
113.318 33.0409 1.69358e-05 -2.81522e-06 -9.22399e-05
118.65 44.4757 0.0012699 -0.000150679 -8.37038e-05
120 44.2279 0.00124607 -7.00921e-36 -8.48154e-05
112.416 39.6319 0.000483254 -0.000306498 -9.27898e-05
112.027 37.8273 0.000252136 -0.000191587 -9.59654e-05
112.607 38.5848 0.000368237 -0.000241714 -9.42038e-05
112.036 36.3632 0.000133485 -0.000104842 -9.6849e-05
112.301 37.0008 0.000195428 -0.000143462 -9.61546e-05
113.428 32.8904 1.26526e-05 -1.50516e-06 -9.18366e-05
113.571 32.8422 1.19435e-05 -1.17296e-06 -9.15687e-05
113.606 32.6736 6.00555e-06 -3.08703e-07 -9.12058e-05
112.243 35.7027 0.000103525 -7.45612e-05 -9.64317e-05
113.997 32.6548 6.57478e-06 -2.47648e-07 -9.07546e-05
114.201 32.661 7.51085e-06 -2.66706e-07 -9.05976e-05
114.388 32.6522 7.67243e-06 -2.36534e-07 -9.0451e-05
114.5 32.5 2.90385e-37 5.00439e-36 -9.00803e-05
113.795 32.6682 6.46117e-06 -2.9178e-07 -9.09809e-05
112.423 41.3912 0.000731834 -0.000400985 -8.93397e-05
112.933 34.2077 5.53221e-05 -2.43937e-05 -9.43153e-05
113.103 33.9665 4.92502e-05 -1.86318e-05 -9.3818e-05
115.139 42.5588 0.00099327 -0.00036304 -8.67238e-05
113.842 42.7845 0.000989129 -0.000418967 -8.62374e-05
115.971 43.6805 0.00115355 -0.000344087 -8.47287e-05
117.8 43.147 0.0011163 -0.000214559 -8.62841e-05
113.332 41.817 0.000833068 -0.000401587 -8.82003e-05
112.731 34.4775 6.13226e-05 -3.1408e-05 -9.48761e-05
112.524 34.6968 6.44759e-05 -3.72597e-05 -9.53904e-05
112.394 35.1441 8.06072e-05 -5.2353e-05 -9.591e-05
113.162 40.5672 0.000649446 -0.000349479 -9.05702e-05
113.301 33.7847 4.59233e-05 -1.47681e-05 -9.33396e-05
113.285 33.4793 3.2873e-05 -8.80376e-06 -9.29566e-05
113.517 33.2511 2.72836e-05 -5.38609e-06 -9.23235e-05
113.651 33.0506 2.07412e-05 -2.9761e-06 -9.18366e-05
120 42.6683 0.00108037 -5.6724e-36 -8.85815e-05
113.387 39.3571 0.000505109 -0.000281198 -9.24068e-05
112.862 37.6083 0.000282551 -0.000181911 -9.48774e-05
113.319 38.307 0.000380632 -0.000221462 -9.37429e-05
112.76 36.3728 0.000172496 -0.000111693 -9.55894e-05
112.641 35.9304 0.000136009 -8.86594e-05 -9.57708e-05
112.933 36.8682 0.00022058 -0.000139171 -9.52203e-05
113.763 32.8709 1.44091e-05 -1.38292e-06 -9.14001e-05
112.771 35.4319 0.000111422 -6.6706e-05 -9.54374e-05
113.927 32.8394 1.42257e-05 -1.16407e-06 -9.1176e-05
114.109 32.8592 1.63809e-05 -1.29884e-06 -9.1049e-05
114.283 32.8283 1.60588e-05 -1.08329e-06 -9.08578e-05
114.569 32.6456 7.87056e-06 -2.14262e-07 -9.03375e-05
114.452 32.8235 1.68976e-05 -1.04361e-06 -9.07381e-05
114.667 32.5 3.09394e-37 5.00017e-36 -9.00044e-05
113.111 34.5149 7.48777e-05 -3.39366e-05 -9.43566e-05
113.3 34.1908 6.45913e-05 -2.47728e-05 -9.38007e-05
116.522 42.3467 0.00100092 -0.000287083 -8.73405e-05
114.51 41.3027 0.000807928 -0.000346988 -8.89237e-05
115.871 41.2267 0.000847485 -0.000289644 -8.90792e-05
118.747 42.0313 0.00100506 -0.000122664 -8.90262e-05
117.362 41.5845 0.000931492 -0.00021819 -8.902e-05
112.953 34.8778 8.80609e-05 -4.57005e-05 -9.48539e-05
114.145 40.2422 0.000654874 -0.000311946 -9.07084e-05
113.546 33.5668 4.12616e-05 -1.05425e-05 -9.27506e-05
113.586 33.8852 5.70162e-05 -1.72947e-05 -9.31123e-05
113.861 33.2584 3.23954e-05 -5.54688e-06 -9.19533e-05
113.715 33.3982 3.66064e-05 -7.64689e-06 -9.23207e-05
113.982 33.0585 2.45814e-05 -3.07489e-06 -9.15107e-05
120 41.2924 0.000934186 -4.37564e-36 -9.18677e-05
114.077 38.6418 0.000460143 -0.000230815 -9.27877e-05
114.495 39.3819 0.00056683 -0.000260888 -9.17489e-05
113.81 37.6864 0.000344695 -0.000181675 -9.37988e-05
113.463 37.0814 0.000268399 -0.000150485 -9.44777e-05
113.461 36.4066 0.000211409 -0.000114629 -9.46403e-05
113.271 35.8802 0.000162744 -8.872e-05 -9.48511e-05
113.149 35.2794 0.000118247 -6.19018e-05 -9.48275e-05
114.282 33.0458 2.71214e-05 -2.92048e-06 -9.12432e-05
114.773 32.6299 7.54508e-06 -1.68101e-07 -9.02211e-05
114.657 32.7832 1.58896e-05 -7.91948e-07 -9.05571e-05
114.538 32.9781 2.59762e-05 -2.22763e-06 -9.09639e-05
114.833 32.5 3.28155e-37 4.9971e-36 -8.9949e-05
113.48 34.5972 9.11106e-05 -3.73157e-05 -9.39512e-05
113.618 34.2292 7.53768e-05 -2.62017e-05 -9.34582e-05
115 32.5 3.46607e-37 4.99501e-36 -8.9911e-05
119.098 40.9673 0.000894588 -8.08946e-05 -9.13173e-05
115.339 40.0788 0.00068878 -0.000267816 -9.07318e-05
116.684 40.4431 0.000782117 -0.000224592 -9.04307e-05
118.016 40.7386 0.000851784 -0.000156629 -9.07676e-05
113.515 35.0055 0.000116094 -5.17783e-05 -9.42009e-05
113.89 33.6077 4.98094e-05 -1.14164e-05 -9.24363e-05
113.932 33.9737 6.9948e-05 -1.95155e-05 -9.2855e-05
114.171 33.3481 4.13902e-05 -6.84799e-06 -9.18145e-05
120 40.0829 0.000805675 -3.1998e-36 -9.39645e-05
114.662 38.0386 0.000426142 -0.000188556 -9.29943e-05
115.293 38.8447 0.000544286 -0.000213774 -9.2128e-05
114.456 37.3164 0.000343119 -0.000154627 -9.35282e-05
114.024 36.8072 0.000273904 -0.000132774 -9.40321e-05
114.068 36.154 0.000221107 -0.000100241 -9.40268e-05
113.542 35.4423 0.000145022 -6.932e-05 -9.44058e-05
113.888 35.6464 0.000174122 -7.77769e-05 -9.41016e-05
114.462 33.2278 3.90604e-05 -5.044e-06 -9.14187e-05
115.018 32.6428 8.97297e-06 -1.97696e-07 -9.01833e-05
114.864 32.746 1.47666e-05 -5.89178e-07 -9.04118e-05
114.78 32.9146 2.43533e-05 -1.65518e-06 -9.07405e-05
114.685 33.1023 3.4572e-05 -3.44889e-06 -9.10975e-05
113.904 34.7714 0.000115762 -4.33225e-05 -9.36314e-05
113.964 34.3899 9.45093e-05 -3.09237e-05 -9.32552e-05
115.167 32.5 3.64712e-37 4.99416e-36 -8.98958e-05
119.035 40.071 0.000797757 -7.48575e-05 -9.26644e-05
115.333 32.5 3.82434e-37 4.99429e-36 -8.98983e-05
115.57 37.9811 0.000464284 -0.000166295 -9.27705e-05
116.331 39.3621 0.000646781 -0.000201309 -9.16601e-05
117.365 39.6525 0.000715073 -0.000165518 -9.17705e-05
118.227 39.7352 0.00074709 -0.00012107 -9.22805e-05
114.078 35.1549 0.000147268 -5.71502e-05 -9.37194e-05
114.242 33.7181 6.2837e-05 -1.35698e-05 -9.22741e-05
114.322 34.1401 8.96076e-05 -2.35497e-05 -9.27104e-05
114.523 33.4966 5.5446e-05 -9.16e-06 -9.17804e-05
119.112 39.1941 0.000705112 -5.81128e-05 -9.38264e-05
120 39.0185 0.000692585 -2.23864e-36 -9.53425e-05
115.131 37.3212 0.000376943 -0.000144602 -9.32096e-05
116.374 38.4421 0.000547748 -0.000163137 -9.24846e-05
114.668 36.6753 0.000294083 -0.000120319 -9.35797e-05
114.785 36.1266 0.000251583 -9.39439e-05 -9.35267e-05
114.423 35.64 0.000196571 -7.55078e-05 -9.36586e-05
114.762 33.3001 4.74391e-05 -5.91902e-06 -9.13712e-05
115.002 32.8573 2.24387e-05 -1.20911e-06 -9.05749e-05
115.243 32.6401 9.40428e-06 -1.84943e-07 -9.01559e-05
115.175 32.7861 1.88616e-05 -7.6552e-07 -9.04223e-05
114.926 33.0564 3.43357e-05 -2.89345e-06 -9.09289e-05
114.38 34.6592 0.000124526 -3.88501e-05 -9.31485e-05
115.426 32.6322 9.31894e-06 -1.60461e-07 -9.0148e-05
115.5 32.5 3.99707e-37 4.99541e-36 -8.99183e-05
116.444 37.7339 0.000476008 -0.000132689 -9.29273e-05
115.864 37.2684 0.000404835 -0.000127906 -9.30755e-05
115.667 32.5 4.16509e-37 4.99752e-36 -8.99563e-05
115.025 33.2375 4.70366e-05 -4.93196e-06 -9.11855e-05
117.304 38.6219 0.00060106 -0.000135509 -9.27064e-05
118.197 38.8103 0.000646801 -0.000100989 -9.31949e-05
114.653 35.1574 0.000169208 -5.53238e-05 -9.32886e-05
114.63 33.8508 7.91622e-05 -1.61195e-05 -9.21807e-05
114.734 34.2989 0.000111035 -2.71647e-05 -9.26038e-05
114.898 33.5709 6.66956e-05 -1.01788e-05 -9.16975e-05
119.119 38.3488 0.000615234 -4.64198e-05 -9.45221e-05
120 38.0812 0.000593003 -1.49178e-36 -9.6023e-05
115.365 36.6706 0.000325587 -0.00011101 -9.32882e-05
117.287 37.7167 0.000504728 -0.000106367 -9.32406e-05
115.343 36.0891 0.000272088 -8.65706e-05 -9.32931e-05
115.025 35.576 0.000215931 -6.90266e-05 -9.32856e-05
115.184 32.986 3.21964e-05 -2.15809e-06 -9.07552e-05
115.352 32.8156 2.18201e-05 -9.05875e-07 -9.04637e-05
114.859 34.7557 0.000146866 -4.05249e-05 -9.29237e-05
115.598 32.6479 1.08852e-05 -1.94938e-07 -9.02008e-05
115.522 32.7881 2.07912e-05 -7.3717e-07 -9.04267e-05
116.69 37.0971 0.000420483 -0.000101972 -9.32122e-05
116.114 36.7309 0.00036252 -0.000100685 -9.31863e-05
115.833 32.5 4.32819e-37 5.00055e-36 -9.00107e-05
115.746 32.6498 1.14093e-05 -1.94623e-07 -9.02383e-05
115.263 33.1636 4.4983e-05 -3.90676e-06 -9.10234e-05
115.158 33.4209 6.10917e-05 -7.4243e-06 -9.14118e-05
118.251 37.8864 0.000549885 -7.63544e-05 -9.38324e-05
115.28 35.0543 0.000183427 -4.82575e-05 -9.29459e-05
115.031 33.9759 9.65236e-05 -1.83162e-05 -9.21383e-05
115.18 34.451 0.000134251 -3.00818e-05 -9.25539e-05
115.281 33.6723 8.05674e-05 -1.15439e-05 -9.17136e-05
119.229 37.5483 0.000531676 -3.13436e-05 -9.50265e-05
120 37.2563 0.000505353 -9.47795e-37 -9.62185e-05
115.898 36.2201 0.000305967 -8.4427e-05 -9.31972e-05
117.282 36.7863 0.000409156 -7.6845e-05 -9.3479e-05
117.937 37.1001 0.000459803 -6.77523e-05 -9.3825e-05
115.613 35.6155 0.000241474 -6.52555e-05 -9.31157e-05
115.459 33.0173 3.67594e-05 -2.34313e-06 -9.07894e-05
115.659 32.8753 2.79534e-05 -1.21092e-06 -9.05869e-05
116.624 36.3297 0.000342695 -7.6246e-05 -9.32552e-05
115.919 32.6246 9.86077e-06 -1.30365e-07 -9.02524e-05
116 32.5 4.48604e-37 5.00448e-36 -9.00813e-05
115.83 32.7831 2.19193e-05 -6.73711e-07 -9.04772e-05
115.403 33.3174 5.74468e-05 -5.71825e-06 -9.12339e-05
118.683 37.0404 0.000469912 -4.32141e-05 -9.44862e-05
115.635 34.616 0.000159701 -3.26608e-05 -9.25749e-05
115.882 35.1465 0.000210625 -4.6786e-05 -9.28799e-05
115.463 34.0799 0.000113959 -1.96406e-05 -9.21352e-05
115.647 33.7006 8.93072e-05 -1.14161e-05 -9.1706e-05
115.55 33.467 7.03446e-05 -7.70124e-06 -9.14222e-05
119.31 36.7281 0.000445733 -1.97104e-05 -9.51726e-05
120 36.5293 0.000428115 -5.6764e-37 -9.60707e-05
116.203 35.7294 0.000272242 -6.24274e-05 -9.31066e-05
117.859 36.3309 0.000379033 -5.05344e-05 -9.37773e-05
117.24 36.0282 0.000332661 -5.53605e-05 -9.34123e-05
118.328 36.561 0.000413093 -4.42556e-05 -9.41466e-05
115.656 33.1732 5.0032e-05 -3.7771e-06 -9.10295e-05
115.804 33.004 3.86956e-05 -2.09585e-06 -9.08082e-05
116.764 35.7198 0.00028925 -5.43186e-05 -9.31838e-05
116.016 32.7485 1.99997e-05 -5.00302e-07 -9.04859e-05
116.104 32.6214 9.97694e-06 -1.18826e-07 -9.03276e-05
116.167 32.5 4.63761e-37 5.00926e-36 -9.01672e-05
115.974 32.9094 3.25849e-05 -1.34923e-06 -9.07135e-05
117.698 35.8423 0.000326129 -4.21738e-05 -9.35845e-05
118.656 36.1878 0.000380412 -2.94186e-05 -9.43596e-05
115.891 34.2663 0.000138387 -2.24296e-05 -9.22728e-05
116.206 34.6881 0.000181038 -3.1118e-05 -9.26081e-05
116.476 35.2222 0.000235109 -4.33589e-05 -9.29394e-05
115.837 33.9305 0.000110587 -1.53217e-05 -9.19506e-05
115.816 33.3886 6.82636e-05 -6.25077e-06 -9.1335e-05
115.985 33.6395 9.03391e-05 -9.69907e-06 -9.16566e-05
119.331 36.1031 0.000379884 -1.34287e-05 -9.50051e-05
120 35.8899 0.000360175 -3.14517e-37 -9.5719e-05
118.163 35.7097 0.000322658 -3.09919e-05 -9.38312e-05
117.63 35.3918 0.000280173 -3.31299e-05 -9.3401e-05
117.089 35.3202 0.000260616 -3.8827e-05 -9.31401e-05
115.959 33.1565 5.19186e-05 -3.39307e-06 -9.10543e-05
116.177 32.7904 2.40876e-05 -6.55473e-07 -9.0617e-05
116.281 32.6513 1.28414e-05 -1.75855e-07 -9.04664e-05
116.333 32.5 4.78308e-37 5.01488e-36 -9.02687e-05
116.131 32.9892 4.00542e-05 -1.8431e-06 -9.08795e-05
116.247 34.2806 0.000147643 -2.11064e-05 -9.23121e-05
118.739 35.6455 0.000325391 -1.97604e-05 -9.42373e-05
116.235 33.9374 0.000118813 -1.42052e-05 -9.20045e-05
116.785 34.8079 0.000205907 -2.9553e-05 -9.27881e-05
116.614 34.3105 0.000157972 -1.98115e-05 -9.24091e-05
116.106 33.3608 6.98104e-05 -5.53312e-06 -9.13535e-05
116.274 33.5851 9.03612e-05 -8.27415e-06 -9.1657e-05
119.442 35.6162 0.00032928 -7.78556e-06 -9.4878e-05
120 35.3272 0.000300386 -1.55169e-37 -9.52479e-05
118.22 35.2489 0.000277114 -2.2017e-05 -9.36762e-05
117.344 34.8896 0.000225808 -2.60321e-05 -9.30316e-05
117.852 34.9265 0.000238927 -2.12716e-05 -9.33011e-05
116.244 33.1334 5.2775e-05 -2.96265e-06 -9.1113e-05
116.334 32.8742 3.1844e-05 -1.03642e-06 -9.08118e-05
116.457 32.6601 1.39983e-05 -1.87238e-07 -9.05835e-05
116.5 32.5 4.92217e-37 5.02124e-36 -9.03834e-05
119.042 35.3669 0.000299881 -1.17549e-05 -9.43565e-05
118.678 35.1025 0.000268583 -1.38641e-05 -9.3922e-05
116.509 33.7196 0.000105136 -9.70826e-06 -9.18622e-05
116.669 33.9173 0.000124699 -1.2313e-05 -9.21036e-05
117.112 34.4616 0.000181304 -1.96097e-05 -9.26815e-05
117.005 34.1026 0.000146686 -1.39108e-05 -9.23807e-05
116.384 33.314 6.92021e-05 -4.63842e-06 -9.13868e-05
116.559 33.4866 8.58917e-05 -6.38747e-06 -9.16457e-05
119.424 35.1372 0.000278613 -5.19352e-06 -9.45359e-05
119.678 34.9349 0.000258257 -2.0173e-06 -9.45822e-05
120 34.8316 0.000247734 -6.11767e-38 -9.47609e-05
118.345 34.8094 0.000234655 -1.4136e-05 -9.35315e-05
117.607 34.5111 0.000194608 -1.6702e-05 -9.29384e-05
118.049 34.5612 0.000206005 -1.37205e-05 -9.32095e-05
116.475 33.0505 4.77262e-05 -2.11938e-06 -9.11115e-05
116.516 32.8187 2.79951e-05 -7.17844e-07 -9.08363e-05
116.658 32.6588 1.43398e-05 -1.73296e-07 -9.07194e-05
116.667 32.5 5.05442e-37 5.02833e-36 -9.0511e-05
119.047 34.8816 0.000249302 -7.48464e-06 -9.40548e-05
116.833 32.5 5.18004e-37 5.03593e-36 -9.06472e-05
118.677 34.5895 0.00021597 -8.50405e-06 -9.36135e-05
116.811 33.5281 9.25807e-05 -6.38385e-06 -9.18007e-05
116.938 33.7751 0.00011621 -9.22097e-06 -9.20872e-05
117.463 34.1351 0.000156712 -1.19835e-05 -9.26198e-05
117.242 33.8787 0.000129757 -9.51728e-06 -9.23192e-05
116.638 33.2738 6.83968e-05 -3.90752e-06 -9.14544e-05
119.381 34.6082 0.00022266 -2.98714e-06 -9.40962e-05
119.712 34.5253 0.000214923 -8.68168e-07 -9.424e-05
120 34.3948 0.000201323 -1.18864e-38 -9.42884e-05
118.342 34.3635 0.000189784 -9.01653e-06 -9.32657e-05
117.91 34.2221 0.000170952 -1.04356e-05 -9.29219e-05
116.676 32.8716 3.33814e-05 -9.23154e-07 -9.10029e-05
116.668 33.0664 5.05385e-05 -2.1125e-06 -9.12338e-05
116.85 32.7804 2.58967e-05 -4.98872e-07 -9.10137e-05
116.843 32.6208 1.12168e-05 -9.40002e-08 -9.08108e-05
119.019 34.5 0.0002094 -5.02238e-06 -9.37754e-05
117 32.5 5.29722e-37 5.04424e-36 -9.07967e-05
120 32.5 -2.48382e-36 2.5869e-36 -9.31327e-05
120 34.011 0.00016054 9.72095e-39 -9.3878e-05
120 33.6726 0.000124587 1.61561e-38 -9.35517e-05
120 32.8821 4.06007e-05 3.69015e-39 -9.31128e-05
120 32.679 1.90215e-05 5.72764e-40 -9.31141e-05
120 33.1128 6.51066e-05 8.94436e-39 -9.31718e-05
120 33.3749 9.29567e-05 1.38004e-38 -9.33202e-05
118.893 34.1927 0.000176794 -3.97423e-06 -9.34933e-05
118.582 34.1476 0.000170097 -5.50611e-06 -9.32767e-05
116.868 33.2127 6.50916e-05 -3.08434e-06 -9.15104e-05
